store_id,last_one_hour_uptime,last_one_day_uptime,last_one_week_uptime,last_one_hour_downtime,last_one_day_downtime,last_one_week_downtime
9185710811148449966,0,8,54,60,16,114
5984095994339754784,0,10,28,60,14,140
1712278235275382444,0,10,51,60,14,117
3299199489872676166,0,0,69,60,24,99
6418821628339996480,0,0,61,60,24,107
5357681752363472539,0,0,0,60,24,168
6251702277533981511,60,14,49,0,10,119
7948639756958513365,0,0,0,60,24,168
9021704785002140475,60,13,57,0,11,111
7037281316468280772,0,0,0,60,24,168
6518644166216963647,60,13,56,0,11,112
8892632628742932253,0,0,8,60,24,160
2571476781076473087,0,0,2,60,24,166
8957614279107724771,0,14,62,60,10,106
5556620704743447028,0,11,40,60,13,128
7361989448977438530,0,0,0,60,24,168
3770336430042470748,60,14,58,0,10,110
2429898146291919515,0,0,2,60,24,166
5668663208996864175,60,14,59,0,10,109
7830218091412521629,60,13,64,0,11,104
2259299822304943848,60,11,52,0,13,116
3002563977790624247,0,0,6,60,24,162
3164140584655400199,0,12,62,60,12,106
7258872551189940695,0,0,0,60,24,168
2102359227516493703,0,6,39,60,18,129
6917905471606886917,60,9,41,0,15,127
7049954960452260217,60,15,67,0,9,101
2619296338467852730,60,16,62,0,8,106
6804389613752301838,60,14,49,0,10,119
7136624914682454167,0,0,5,60,24,163
9090972170317646015,60,24,119,0,0,49
5261885258646532685,0,14,59,60,10,109
2680650532958055131,0,0,0,60,24,168
4953746467243872212,0,11,64,60,13,104
4643583928115726413,60,22,104,0,2,64
1849388240019458095,60,30,113,0,0,55
7374835621024359510,60,31,104,0,0,64
6958552992876076586,0,0,0,60,24,168
5767579036605507392,0,6,33,60,18,135
3460865388202472641,0,8,38,60,16,130
6582094359147206562,0,18,91,60,6,77
5507678232745829789,60,14,55,0,10,113
3361278033591045661,0,14,62,60,10,106
3406213355646882913,0,0,0,60,24,168
3736020474948612623,60,20,108,0,4,60
7613925694041750584,0,0,0,60,24,168
7972220492862956982,60,28,104,0,0,64
8502849623777369877,60,15,65,0,9,103
5959131204362887425,0,0,9,60,24,159
9091598463726892679,0,0,12,60,24,156
3698023975922519548,0,11,34,60,13,134
3196451615340323996,0,12,36,60,12,132
2543587898066870083,0,13,58,60,11,110
1030744217790694351,0,0,0,60,24,168
8190956604937856935,60,28,101,0,0,67
4319847457369554750,0,20,93,60,4,75
1306376180873819584,0,12,61,60,12,107
219481587825507923,0,14,48,60,10,120
5541569550477620896,60,9,53,0,15,115
4740534269615446483,0,0,0,60,24,168
4453200001850213794,60,27,108,0,0,60
421098262850813416,0,11,44,60,13,124
2219094123661863605,0,11,67,60,13,101
1589868723132088414,0,0,0,60,24,168
8789085811028500642,0,8,51,60,16,117
4079089274955837207,60,14,66,0,10,102
732111080654770566,0,0,0,60,24,168
1844746250096089921,0,0,9,60,24,159
495872192131912338,60,18,67,0,6,101
3042465185631957721,60,13,61,0,11,107
4411773601118000118,60,26,110,0,0,58
6808784752574698744,0,10,61,60,14,107
5964200933232420586,0,0,0,60,24,168
3525036210361946574,60,15,62,0,9,106
8552358569457577396,0,0,0,60,24,168
7219400997093143883,0,11,51,60,13,117
7506008567511802466,60,26,109,0,0,59
2426065873113268109,0,0,0,60,24,168
5354461434537750315,60,15,59,0,9,109
6521709332044336823,0,0,0,60,24,168
8430834726849408278,0,15,64,60,9,104
7764287629026272070,0,20,110,60,4,58
2582708219038444833,60,10,39,0,14,129
2862331239181113705,60,10,66,0,14,102
5030599329267502189,0,20,103,60,4,65
4217851448495228964,0,0,0,60,24,168
497720491861994823,60,10,50,0,14,118
6673937918210303628,60,23,117,0,1,51
7793988520768291619,0,9,40,60,15,128
3771463485782823457,60,2,20,0,22,148
8580273057013579487,0,0,4,60,24,164
568283481102428664,0,0,0,60,24,168
4421288579483257531,60,8,29,0,16,139
4566431304983148889,0,3,14,60,21,154
1714909675947238649,0,0,6,60,24,162
2906370246630323779,0,0,0,60,24,168
3823987586241023406,60,12,46,0,12,122
1438440129937723749,0,14,54,60,10,114
819095352994081469,60,15,66,0,9,102
6672358313930068568,0,0,7,60,24,161
2666209032810109242,0,12,52,60,12,116
6521240417322624256,60,21,68,0,3,100
5820772308537174327,60,14,56,0,10,112
9058354613267166746,0,0,4,60,24,164
2475650598922944667,60,25,102,0,0,66
7127159501408290773,0,10,47,60,14,121
1254840125994230190,0,0,0,60,24,168
4732139104302921271,0,0,0,60,24,168
1913159033416889517,0,0,0,60,24,168
1124015659351481418,0,0,0,60,24,168
6453972879086835313,0,13,60,60,11,108
200167416351454357,60,6,32,0,18,136
8586165988377528596,60,15,52,0,9,116
2959138085859903490,0,0,0,60,24,168
7599966346464687477,0,13,60,60,11,108
2749037103784818563,0,0,0,60,24,168
916184387448422638,0,5,25,60,19,143
4207849458368143009,0,0,0,60,24,168
3458686109894901608,60,10,58,0,14,110
4141636340392982309,0,1,10,60,23,158
1371849574488074547,0,16,58,60,8,110
1371997620756405325,60,10,52,0,14,116
7364665232486517015,60,10,50,0,14,118
1287736612225561084,0,0,32,60,24,136
3979734616819094992,60,21,105,0,3,63
4819303266845858418,0,5,25,60,19,143
8754037299794781932,0,24,98,60,0,70
8850787479646852679,0,0,0,60,24,168
741582341860926253,0,0,6,60,24,162
7444716675586660524,0,12,61,60,12,107
5925908653270249344,0,0,0,60,24,168
5015159283312873114,60,30,104,0,0,64
5946972083867051183,60,24,101,0,0,67
5159878404342626391,0,0,5,60,24,163
3060741418678840896,60,10,58,0,14,110
6693835398675714278,0,0,0,60,24,168
7722193507131423111,0,10,43,60,14,125
8556921637233741846,0,0,0,60,24,168
7361102123552834037,60,22,72,0,2,96
2123709446545200911,0,22,120,60,2,48
9160893453047180543,0,13,50,60,11,118
97178307441486002,0,11,59,60,13,109
226384701555673146,60,31,99,0,0,69
435085418018390256,60,15,54,0,9,114
7919799563790260571,60,13,56,0,11,112
7011132323267779050,60,10,47,0,14,121
6914747689514833207,0,10,55,60,14,113
5704365908807155452,60,13,46,0,11,122
3192652934668828619,0,8,54,60,16,114
6451990592605289918,60,14,56,0,10,112
3054456904754042262,0,0,0,60,24,168
1050521747034630519,0,0,0,60,24,168
3747499719140042200,60,14,54,0,10,114
7362792770515105047,60,13,42,0,11,126
2200811824942607177,0,0,7,60,24,161
8185596343344179578,60,21,107,0,3,61
6064066189457611359,60,12,51,0,12,117
8750077875509858628,60,12,47,0,12,121
1356639062004033069,0,0,0,60,24,168
5873420561510150431,60,15,60,0,9,108
4743255264227164964,0,0,0,60,24,168
4491819993312601195,0,10,59,60,14,109
6447334345695462104,60,23,77,0,1,91
2013561676421083817,0,5,30,60,19,138
8958648822425380516,0,11,61,60,13,107
1580101797067746428,0,0,0,60,24,168
4713142533156884849,0,9,53,60,15,115
2837852186305332910,0,8,43,60,16,125
4038082880129066347,0,0,0,60,24,168
751852163964670433,0,11,52,60,13,116
803265990180573432,60,21,96,0,3,72
7294048986593259344,0,0,0,60,24,168
4256136510857173014,60,9,37,0,15,131
1237832351878275948,60,14,61,0,10,107
660813193985177775,0,0,3,60,24,165
1869238669889378147,0,0,0,60,24,168
2343433192993580670,0,9,41,60,15,127
3191503606930686973,0,12,29,60,12,139
6122083003778400912,0,0,7,60,24,161
2804435898366535856,0,13,47,60,11,121
3324030567183829850,60,11,54,0,13,114
5557722306630894210,60,11,56,0,13,112
2650516056461391279,0,0,0,60,24,168
6293405985670147657,60,14,57,0,10,111
226072070942895639,0,0,0,60,24,168
3072450101185104763,0,17,57,60,7,111
4986081097183220101,0,0,0,60,24,168
3922988079736481532,0,0,0,60,24,168
8719470752573853695,60,11,53,0,13,115
6233736271756057791,60,12,55,0,12,113
4375407253113357692,0,0,0,60,24,168
5523391085148600449,0,0,8,60,24,160
6414533977419626526,0,7,50,60,17,118
7549938997280081169,0,0,0,60,24,168
4957109032670368344,60,15,53,0,9,115
1841819220122241606,0,0,0,60,24,168
2441408053249350573,0,28,124,60,0,44
219695402222975151,60,11,57,0,13,111
4308716327356326641,0,0,6,60,24,162
3186178442210385316,0,15,56,60,9,112
2982850244696162903,60,12,63,0,12,105
6243878889832386076,60,21,101,0,3,67
8991209400382186377,60,2,13,0,22,155
5145591169411116218,0,0,0,60,24,168
7306894114896605584,0,2,15,60,22,153
935974959390587892,0,3,17,60,21,151
8266393569960240479,60,19,97,0,5,71
4873647322106633953,60,20,104,0,4,64
6916037338549121180,0,13,54,60,11,114
6857135258254265593,0,10,55,60,14,113
4161772017643582927,60,31,124,0,0,44
1352595710113623376,60,9,52,0,15,116
1195597592963692878,0,14,50,60,10,118
6087083978055560812,60,9,48,0,15,120
6272901838375088552,0,0,0,60,24,168
7834232823683467966,0,11,51,60,13,117
1265618319626440838,60,15,71,0,9,97
466834410540172344,60,14,50,0,10,118
3859463111626099136,0,0,0,60,24,168
8452777618327034567,0,14,52,60,10,116
3832894647282914485,0,0,0,60,24,168
7118921019941583924,60,16,52,0,8,116
6630662777571457708,0,0,0,60,24,168
6514029577432232231,0,0,1,60,24,167
7003649883691974790,0,0,0,60,24,168
130955237087450280,0,0,0,60,24,168
6530239491569517622,60,10,35,0,14,133
4338345080498315675,60,13,57,0,11,111
1222535850393860412,60,27,96,0,0,72
7319330480267641891,60,7,26,0,17,142
7589827169500497867,0,0,0,60,24,168
1533903692306113107,60,18,67,0,6,101
6689623260520570330,0,12,57,60,12,111
5108980723963467503,0,0,0,60,24,168
4465184548745789760,60,18,57,0,6,111
6737616692153207290,0,7,51,60,17,117
3248965879582094198,0,11,43,60,13,125
5081715036100836729,0,0,5,60,24,163
8070722223338266232,60,10,37,0,14,131
4449997582152856966,0,12,58,60,12,110
3390153829311738919,0,25,112,60,0,56
6591749030352608125,60,11,55,0,13,113
5905706931709191245,0,0,2,60,24,166
2494310527535070667,0,0,6,60,24,162
3767574309250544663,0,13,57,60,11,111
5400810281617691359,0,0,0,60,24,168
3830830144736939469,60,13,52,0,11,116
1222893676877529147,60,12,56,0,12,112
8477226174020564716,0,0,0,60,24,168
2518194778748263352,60,9,55,0,15,113
2980961008473659402,0,0,0,60,24,168
3165603542422832458,60,10,69,0,14,99
6999761133614228784,0,0,0,60,24,168
667833821729270380,0,12,58,60,12,110
3886022363052852641,60,7,39,0,17,129
5463331764180716776,0,7,49,60,17,119
3061344743089708812,0,9,33,60,15,135
6240774843076437601,0,0,0,60,24,168
2027209964346458699,0,0,0,60,24,168
6799704751597808784,0,15,58,60,9,110
4650620284862627501,0,5,36,60,19,132
6885740106641037102,60,24,95,0,0,73
5277571766080786770,0,0,5,60,24,163
6041947650055882306,0,15,55,60,9,113
8057204907167274318,0,0,0,60,24,168
3259756080377944475,60,14,59,0,10,109
8207758013351082541,60,13,56,0,11,112
2679124398332312892,60,14,38,0,10,130
4343365755751864239,60,16,54,0,8,114
7811780403049229937,60,12,58,0,12,110
461925840980287263,0,27,104,60,0,64
5960515524698016488,0,12,54,60,12,114
7146859192891703417,60,25,85,0,0,83
750270952748783600,0,0,0,60,24,168
2714760176913238454,60,13,50,0,11,118
2076194416220430123,0,0,0,60,24,168
1038266841183338064,60,13,59,0,11,109
5124661901286665930,60,15,60,0,9,108
3958235490145261247,0,0,0,60,24,168
7593920064176793423,0,0,0,60,24,168
8528312407607344491,0,0,39,60,24,129
3063955310568742423,0,9,48,60,15,120
986005178164070807,0,8,42,60,16,126
2659535035040072426,0,16,61,60,8,107
2700861810192743230,60,20,66,0,4,102
3274975949635480151,60,22,118,0,2,50
2270781978737349701,0,13,56,60,11,112
4242576272961952236,60,30,121,0,0,47
616582292964319224,0,11,60,60,13,108
2215773843009654110,60,13,50,0,11,118
2849133417129379800,60,12,53,0,12,115
207146620966629535,60,15,60,0,9,108
7206381619567002665,60,13,59,0,11,109
8530628936809393607,60,21,97,0,3,71
247628394492274140,0,11,63,60,13,105
8366349577194256830,60,9,40,0,15,128
4338052572429671405,0,8,58,60,16,110
4146890361284182655,60,10,58,0,14,110
4462219569594733796,60,16,59,0,8,109
2526028253610433739,60,16,65,0,8,103
3855456092385652485,0,9,47,60,15,121
4147638319038342252,0,10,59,60,14,109
5009225373959901596,0,0,0,60,24,168
3412174378523973497,0,0,0,60,24,168
